transaction_id,bank_tier,client_segment,channel,card_brand,MTI,DE39_response_code,amount_usd,is_international,distance_from_home_km,approved,client_baseline_amount,is_fraud,is_night,time_since_last_txn_min,is_online,is_foreign_currency,mcc_fraud_rate
ed1283cb-f769-4d8e-9031-0886599b4291,0,2,1,0,100,0,24.97,0,80.0,1,523.75,0,1,9999.0,1,0.0,0.009868421052631578
ec648dd8-f06c-4054-a40a-357112f3cc5b,0,0,3,2,100,0,247.57,0,16.5,1,503.06,0,1,9999.0,0,0.0,0.035986413292940424
3e4927e8-72c1-41e1-aa6a-224fc324a392,0,2,3,1,100,0,76.1,0,578.0,1,640.18,0,1,9999.0,0,0.0,0.006271230729030572
7d1e72c2-7178-4227-ae3b-fdb9daed479b,0,0,3,0,100,0,58.49,0,9.8,1,585.36,0,1,9999.0,0,0.0,0.01139240506329114
84b759aa-4c80-46b0-b44f-c7eb8ac4e46f,0,2,2,0,100,0,104.66,0,6.6,1,562.89,0,1,9999.0,0,0.0,0.043905635648754916
fa420261-d309-44fb-af82-28dd0cca439c,0,2,1,0,100,0,60.8,0,18.5,1,394.73,0,1,9999.0,1,0.0,0.043905635648754916
d4ec8608-d9b0-46cc-a8d8-18d40f734f91,0,2,1,1,100,0,366.59,0,22.9,1,498.55,0,1,9999.0,1,0.0,0.0091792656587473
59987ced-81f7-4be9-a713-cf6e64c6093d,0,3,3,0,100,0,35.8,0,1.4,1,589.98,0,1,9999.0,0,0.0,0.01139240506329114
72940687-4451-4011-aebb-53b12481053d,0,4,1,0,100,0,24.08,0,14.5,1,288.58,0,1,9999.0,1,0.0,0.043905635648754916
e456eaa1-9515-45de-810c-f5822232545b,0,1,1,0,100,0,125.16,0,629.0,1,686.31,0,1,9999.0,1,0.0,0.043905635648754916
88f2cdcf-b0ce-414c-9016-6eb3135bdb85,0,0,3,0,100,0,2.1,0,18.7,1,733.33,0,1,9999.0,0,0.0,0.008835958509412217
3c9085fa-2935-460f-9922-ca95a9d1bc03,0,0,1,1,100,0,138.16,0,24.7,1,633.32,0,1,9999.0,1,0.0,0.043905635648754916
0ebe859e-bdd2-4bd9-8105-f1bccbaba875,0,2,2,1,100,0,211.14,0,18.5,1,289.04,0,1,9999.0,0,0.0,0.011991076408254323
e2840895-c75a-4663-96ea-982a9f9618a8,0,0,3,0,100,0,4.65,0,15.0,1,389.98,0,1,9999.0,0,0.0,0.008835958509412217
d4e80773-4b88-4521-8460-697e0f626444,0,1,0,1,100,0,86.54,1,11838.0,1,561.14,0,1,9999.0,0,1.0,0.0421754339647548
9c5ddf59-6f99-4293-b58c-a89b2d4b12f9,0,2,1,0,100,5,607.52,1,11662.0,0,312.72,1,1,240.0,1,1.0,1.0
4a2cad94-6d33-4025-b2d0-cf2bbbb81aae,0,1,1,0,100,0,38.27,0,9.7,1,285.92,0,0,9999.0,1,0.0,0.06547619047619048
4ee71410-18cc-41a3-a409-ed729f8c2f22,0,1,1,0,100,0,133.48,0,19.2,1,573.33,0,0,9999.0,1,0.0,0.009674688595960818
993d74d0-865e-4e70-97c7-1e95f413a5cc,0,1,0,0,100,0,71.56,0,671.0,1,830.84,0,0,9999.0,0,0.0,0.0421754339647548
995b0344-ed91-4733-8fdc-fc5e42cf7fc2,0,0,3,1,100,0,37.83,0,1.1,1,559.16,0,0,9999.0,0,0.0,0.010479041916167664
ba2aedf4-a308-41b1-8b33-bd82b91806bd,0,0,3,0,100,0,250.63,0,1467.0,1,756.45,0,0,9999.0,0,0.0,0.010711553175210406
d789093c-7a08-48a1-a986-194f338d70c2,0,1,0,0,100,0,39.44,1,6571.0,1,689.9,0,0,9999.0,0,1.0,0.0421754339647548
cad259fc-e062-4028-87bc-1833039fb624,0,1,3,1,100,0,202.07,1,4789.0,1,571.84,0,0,9999.0,0,1.0,0.01804748062015504
acc0f050-320d-4d96-a969-dc8ec9067bfa,0,1,3,0,100,0,69.78,0,21.6,1,633.09,0,0,9999.0,0,0.0,0.02567361464158617
8d54ade5-7b9f-4677-b46b-97e01bdea0cc,0,1,3,0,100,0,19.16,0,1.8,1,881.25,0,0,9999.0,0,0.0,0.010145681581685745
e0b79c41-090d-4b2b-86c6-398a9a1d7760,0,1,1,0,100,0,115.0,0,7.6,1,410.16,0,0,9999.0,1,0.0,0.009674688595960818
15dae665-5ef6-4c3d-a9dd-5769c188fc50,0,0,1,1,100,0,35.82,0,4.8,1,755.07,0,0,9999.0,1,0.0,0.011991076408254323
e7aeb00a-63c9-4a97-b33d-a4dbf70a465f,0,0,1,1,100,0,241.27,0,17.2,1,885.04,0,0,9999.0,1,0.0,0.035986413292940424
e4141417-e72b-4da6-806a-fa0213f35960,0,2,3,0,100,0,8.85,0,21.2,1,295.4,0,0,9999.0,0,0.0,0.010756819054936612
10973d2c-7e8f-42df-8750-aa3e8abb6389,0,0,3,1,100,0,64.64,0,7.4,1,308.39,0,0,9999.0,0,0.0,0.006973140495867769
e87be929-eccd-438f-8c1c-992bb00e36dd,0,1,3,0,100,0,45.49,0,16.6,1,821.16,0,0,9999.0,0,0.0,0.010756819054936612
a4894bd3-1f2a-48e6-b56d-20f55fb0de2e,0,1,0,0,100,0,94.77,0,850.0,1,789.69,0,0,9999.0,0,0.0,0.0421754339647548
9a72fe0c-9710-407e-8f1c-19ee5bfd9695,0,0,2,1,100,0,15.4,0,2.0,1,517.86,0,0,9999.0,0,0.0,0.009868421052631578
e733ae7e-ff8b-404e-b536-8940bda2d94a,0,1,1,1,100,0,284.27,0,1474.0,1,665.18,0,0,9999.0,1,0.0,0.035986413292940424
ee4f18a0-8eec-42bb-bb40-423d90e408b4,0,1,3,1,100,0,69.88,0,1.3,1,552.35,0,0,9999.0,0,0.0,0.01139240506329114
be52dc2d-bea6-4f4e-a256-c75247b5a01f,0,0,3,1,100,0,25.61,0,1468.0,1,332.92,0,0,9999.0,0,0.0,0.035986413292940424
74fa05b6-8d2c-4526-86c1-df77faded5db,0,2,1,0,100,0,112.63,0,1304.0,1,850.4,0,0,9999.0,1,0.0,0.035986413292940424
d584be85-4414-42ab-8015-fc1a8a4665b6,0,3,3,0,100,0,4.85,0,24.6,1,718.97,0,0,9999.0,0,0.0,0.008835958509412217
297172fa-ef30-416c-bf85-aec69eb6046c,0,1,3,1,100,0,10.85,0,7.6,1,252.74,0,0,9999.0,0,0.0,0.010145681581685745
9e0582f3-c404-4d2f-9350-0526ba4435c0,0,0,3,0,100,0,32.19,0,12.9,1,454.45,0,0,9999.0,0,0.0,0.010145681581685745
148ceca8-cdf0-4974-8ade-92bce62d7d51,0,2,1,1,100,0,86.13,1,6918.0,1,669.99,0,0,9999.0,1,1.0,0.01804748062015504
8418134e-4a5d-45c5-93ff-2a823aa2bc53,0,3,3,0,100,0,77.85,0,20.2,1,848.15,0,0,9999.0,0,0.0,0.006271230729030572
a84137e9-cb14-450d-b31e-dbc5e98a6cac,0,0,1,0,100,0,294.06,1,10047.0,1,715.84,1,0,9999.0,1,1.0,0.035986413292940424
ed1bc53a-e979-40f2-b640-92b2bb4f6805,0,3,1,0,100,0,167.22,0,18.4,1,510.31,0,0,9999.0,1,0.0,0.035986413292940424
c390dab0-c994-45c4-95b4-911f0931586d,0,2,1,1,100,0,35.04,0,6.5,1,472.13,0,0,9999.0,1,0.0,0.01139240506329114
baaa8f88-7ced-4dd0-bca6-73efdd5f7ddf,0,0,3,1,100,0,61.55,0,1335.0,1,797.83,0,0,9999.0,0,0.0,0.010145681581685745
40f39b9c-723a-49ed-9928-612779184242,0,0,1,1,100,0,68.07,0,1408.0,1,462.56,0,0,9999.0,1,0.0,0.043905635648754916
7727c73a-19f3-41c7-b742-529f9e8b0f09,0,1,0,0,100,0,123.6,0,24.8,1,531.94,0,0,9999.0,0,0.0,0.0421754339647548
5c949543-6db4-4a4f-abb8-bd44c9ff8725,0,1,3,0,100,0,128.16,0,21.6,1,647.46,0,0,9999.0,0,0.0,0.02567361464158617
75f9d91c-5d86-472f-9d50-4e0c339ba645,0,0,3,0,100,0,87.76,0,2.9,1,746.85,0,0,9999.0,0,0.0,0.006271230729030572
5bdaf825-c241-4642-8bce-00ee0231aae2,0,1,1,0,100,0,78.71,0,0.6,1,821.16,0,0,60.0,1,0.0,0.06547619047619048
2f7236e3-7d79-45bd-a81f-70a5b7c7a8a5,0,0,1,0,100,0,76.82,0,2.1,1,851.77,0,0,9999.0,1,0.0,0.009674688595960818
acbf0076-f310-4e82-bdb6-dc247f7e7713,0,1,1,0,100,0,77.01,0,0.2,1,799.38,0,0,9999.0,1,0.0,0.035986413292940424
49e03cbf-2f80-4538-961b-caac1db1897d,0,0,1,0,100,0,120.7,1,11669.0,1,868.38,0,0,9999.0,1,1.0,0.01804748062015504
b4c50ce6-e3eb-4ad0-9798-8896ce720777,0,0,1,1,100,0,177.42,0,14.9,1,657.88,0,0,9999.0,1,0.0,0.01804748062015504
2a649062-da6d-4055-93ab-1e39d3d9f6de,0,3,1,1,100,0,4.35,0,10.8,1,557.23,0,0,9999.0,1,0.0,0.06547619047619048
a2327c4f-4648-441b-b8a2-f7c0fe3626c7,0,1,3,1,100,0,141.53,0,1.2,1,657.77,0,0,9999.0,0,0.0,0.009674688595960818
afafd0cd-ff02-48d5-aa78-daceb233f367,0,2,1,1,100,0,13.28,0,2.5,1,476.65,0,0,9999.0,1,0.0,0.06547619047619048
320ec83a-ee98-4585-a001-fafd37d9f639,0,1,0,1,100,0,75.1,0,12.9,1,594.82,0,0,9999.0,0,0.0,0.0421754339647548
cae5eadf-7237-4522-941d-bf7033544765,0,0,1,1,100,0,30.89,1,10765.0,1,569.78,0,0,9999.0,1,1.0,0.011991076408254323
a7066f15-f34c-43d0-9e75-f363994417cf,0,0,3,0,100,0,20.44,0,5.1,1,389.0,0,0,9999.0,0,0.0,0.010145681581685745
1b06e117-b8a9-49a6-8f71-f953add7deb6,0,0,3,1,100,0,142.43,1,2384.0,1,466.02,0,0,9999.0,0,1.0,0.009674688595960818
b00d4c47-a3b5-4956-8a89-3ec18afb7cbd,0,2,1,0,100,0,133.78,0,20.9,1,505.17,0,0,9999.0,1,0.0,0.01804748062015504
ae1056ea-8460-4b49-88c7-48b62d1c5b93,0,2,3,0,100,0,88.25,0,16.8,1,411.57,0,0,9999.0,0,0.0,0.006271230729030572
ec649ee4-60ea-4723-8c6c-5b4035f692ef,0,0,1,0,100,0,92.15,0,17.0,1,681.54,0,0,9999.0,1,0.0,0.035986413292940424
c548277d-55a3-43ac-834a-df0c841b8338,0,2,1,0,100,0,55.43,0,86.0,1,434.91,0,0,9999.0,1,0.0,0.01804748062015504
c2885c66-95bb-4eec-8035-d0ba50afcdd4,0,1,3,1,100,0,7.06,0,7.3,1,582.03,0,0,9999.0,0,0.0,0.010145681581685745
effdc2aa-043c-494f-a24b-480c37f18696,0,1,2,0,100,0,99.02,0,23.7,1,595.1,0,0,9999.0,0,0.0,0.043905635648754916
6fa8dc95-2027-4cf4-bc7d-c6d89210068d,0,0,3,0,100,0,68.7,0,11.4,1,601.67,0,0,9999.0,0,0.0,0.035986413292940424
439d8b0e-d907-45dc-bc8d-adb3d891de64,0,0,1,0,100,0,67.16,0,1.6,1,491.9,0,0,9999.0,1,0.0,0.009674688595960818
c39e2ae2-e659-4aca-9309-c24d5f0fad75,0,2,3,0,100,0,91.01,1,2312.0,1,836.38,0,0,9999.0,0,1.0,0.01804748062015504
1ffd76b6-0a30-44d5-acbb-23b5ef4f62a6,0,1,1,0,100,0,259.45,0,486.0,1,876.63,0,0,9999.0,1,0.0,0.035986413292940424
82af1d4b-35bd-441c-aa2f-feb4c9329095,0,0,0,0,100,0,95.66,1,2945.0,1,715.84,0,0,120.0,0,1.0,0.0421754339647548
d0421603-e312-48a6-a23f-fac9c2bf6bdf,0,2,3,0,100,0,32.43,0,16.7,1,544.85,0,0,9999.0,0,0.0,0.06060606060606061
5802f55c-b8ad-412f-b4b2-035f855a0ab1,0,0,3,0,100,0,159.43,0,8.0,1,850.21,0,0,9999.0,0,0.0,0.01804748062015504
df9c921a-ebf5-41c6-a026-039df7ec9a48,0,0,3,1,100,0,15.87,0,15.8,1,456.44,0,0,9999.0,0,0.0,0.007369196757553427
5a1718ea-77c7-4ef7-bf77-762d61bcdead,0,3,1,1,100,0,1.58,1,6223.0,1,266.09,0,0,9999.0,1,1.0,0.009868421052631578
7c7e2a99-d4d4-4ef8-87ab-86b3b0d0616b,0,2,3,0,100,0,171.71,0,1191.0,1,839.87,0,0,9999.0,0,0.0,0.01804748062015504
2c889299-eaf0-485d-bd34-4833ea6636d5,0,0,3,1,100,0,151.38,0,3.2,1,396.83,0,0,9999.0,0,0.0,0.035986413292940424
c27506c1-4cfc-4ad3-94c8-53f2ec0aea5b,0,0,3,1,100,0,37.33,0,18.7,1,382.29,0,0,9999.0,0,0.0,0.06060606060606061
c3866752-af23-4d6b-8e78-37c3bc50a377,0,2,2,0,100,0,646.34,0,581.0,1,487.97,0,0,9999.0,0,0.0,0.011991076408254323
29a32b56-fa68-416c-bc59-4fd46e6c6f00,0,0,3,0,100,0,124.46,1,8303.0,1,436.58,0,0,9999.0,0,1.0,0.009674688595960818
0f293f93-2592-44c0-ba05-d6e860e92ddf,0,0,0,0,100,0,38.61,0,4.6,1,274.44,0,0,9999.0,0,0.0,0.0421754339647548
4d863586-ee0a-451b-b12f-ca800dc41156,0,0,1,0,100,0,79.25,0,0.4,1,409.72,0,0,9999.0,1,0.0,0.043905635648754916
59475354-d886-416b-a317-1af70bbb17c6,0,0,3,0,100,0,2.5,0,703.0,1,290.24,0,0,9999.0,0,0.0,0.02567361464158617
f376a801-feff-4da0-9e82-c5828ce5a8a6,0,0,3,1,100,0,55.98,0,,1,664.27,0,0,9999.0,0,0.0,0.007369196757553427
38d6ad03-bf65-4020-aff3-d7be6290b6e3,0,1,1,0,100,0,325.61,0,10.3,1,380.35,0,0,9999.0,1,0.0,0.011991076408254323
15d48e9e-1fc2-426a-be1f-95dbc54607dc,0,2,3,0,100,0,55.13,0,11.1,1,797.05,0,0,9999.0,0,0.0,0.010479041916167664
2704bbd8-c916-43bd-a79a-4d2a38e93283,0,0,3,1,100,0,90.36,0,16.4,1,827.85,0,0,9999.0,0,0.0,0.02567361464158617
0eeb33d2-e2ed-44db-91ad-68b5d72d10c0,0,1,3,0,100,0,32.01,1,3609.0,1,571.66,0,0,9999.0,0,1.0,0.010145681581685745
d7b4264f-09f6-43af-a06a-fe56b08f9284,0,1,3,1,100,0,69.46,0,24.2,1,451.64,0,0,-526380.0,0,0.0,0.009674688595960818
108cf6fd-28d8-4c2e-9d5c-e28fddfd8558,0,2,1,1,100,0,135.15,0,1152.0,1,400.53,0,0,9999.0,1,0.0,0.035986413292940424
2d1bf94e-9d2c-401e-8080-2d5feae71730,0,0,0,0,100,0,42.85,0,365.0,1,715.84,0,0,0.0,0,0.0,0.0421754339647548
1d566c43-b3cd-4628-ac79-a8f23bf9084a,0,3,1,0,100,0,341.56,0,21.3,1,554.99,0,0,9999.0,1,0.0,0.035986413292940424
270b7e3e-f76b-4f70-952f-aa86af464644,0,1,1,1,100,0,78.86,0,10.8,1,486.01,0,0,9999.0,1,0.0,0.043905635648754916
e6971933-f1af-44e5-99e0-b7db1391e614,0,1,3,1,100,0,352.8,1,3679.0,1,831.93,0,0,9999.0,0,1.0,0.008835341365461847
971703e0-f757-43af-85c9-48b863cf98d0,0,1,2,1,100,0,8.82,0,24.3,1,597.93,0,0,9999.0,0,0.0,0.06547619047619048
27c0523c-b1f9-4d47-8ce8-e26f5988c1c5,0,1,2,1,100,51,2113.82,0,22.5,0,859.71,0,0,9999.0,0,0.0,0.0091792656587473
4c9e0cd6-f962-4dd3-a957-a8f6a421af96,0,3,1,0,100,0,103.01,0,20.6,1,642.4,0,0,9999.0,1,0.0,0.043905635648754916
c91637e5-352d-415b-b68e-1901c021be6e,0,3,3,0,100,0,211.05,0,10.7,1,521.83,0,0,9999.0,0,0.0,0.035986413292940424
ce0387ab-d522-43d0-aeba-94edb57de463,0,0,3,0,100,0,65.23,0,1.4,1,389.72,0,0,9999.0,0,0.0,0.009674688595960818
14597be0-f2da-4499-880e-6adc391daac7,0,2,3,0,100,0,35.42,0,604.0,1,559.66,0,0,9999.0,0,0.0,0.01139240506329114
33f6ebba-5cbb-44e5-ad40-26700623f2f1,0,0,1,1,100,0,31.88,0,636.0,1,523.52,0,0,9999.0,1,0.0,0.01139240506329114
8bbb1f15-fa4b-4a68-84db-a7a21a49bed6,0,0,0,1,100,0,78.0,1,3517.0,1,423.45,0,0,9999.0,0,1.0,0.0421754339647548
f2f3d89f-d5b0-4666-bf55-d4743a097792,0,0,1,0,100,0,86.39,0,8.7,1,367.87,0,0,9999.0,1,0.0,0.009674688595960818
915a7c95-08a2-4b76-b644-f18d627b8e15,0,0,3,0,100,0,50.3,0,9.7,1,662.94,0,0,9999.0,0,0.0,0.010479041916167664
90f16be6-b281-422e-a608-b14825f5a15b,0,0,3,0,100,0,30.18,0,11.4,1,412.99,0,0,9999.0,0,0.0,0.006973140495867769
275aa632-e380-4dee-b705-133aff099cdd,0,0,0,0,100,0,41.05,1,5357.0,1,511.63,0,0,9999.0,0,1.0,0.0421754339647548
8f8e6913-534d-4e83-9990-7a16b1964634,0,0,1,0,100,0,135.4,0,1.4,1,658.12,0,0,9999.0,1,0.0,0.043905635648754916
2adba76e-6f1e-4bf4-a3f2-40a6b7204818,0,0,1,0,100,0,36.51,0,683.0,1,781.03,0,0,9999.0,1,0.0,0.009868421052631578
5e1ed042-2623-4a30-adb2-79b86d9b9165,0,3,1,1,100,0,43.64,0,1069.0,1,561.44,0,0,9999.0,1,0.0,0.06547619047619048
300d3623-ea1a-469a-8932-b22bef605c28,0,0,0,0,100,0,63.47,0,1.1,1,500.46,0,0,9999.0,0,0.0,0.0421754339647548
07e183a2-5ff5-4bb4-ae42-3268bce4d569,0,2,2,0,100,0,27.09,0,13.0,1,836.33,0,0,9999.0,0,0.0,0.009868421052631578
cb83eb5f-2c25-429b-a9f9-20f7b514efee,0,3,0,0,100,0,41.51,0,23.0,1,473.65,0,0,9999.0,0,0.0,0.0421754339647548
66a6f86a-8eab-4f7d-ade7-e822a714f635,0,2,3,1,100,0,112.53,0,883.0,1,730.3,0,0,480.0,0,0.0,0.009674688595960818
86b3a661-b25d-4eac-8757-fc26df0f3efb,0,1,3,1,100,0,174.36,0,912.0,1,381.33,0,0,9999.0,0,0.0,0.035986413292940424
ff927a1a-3c8d-4eaa-8d84-339dfe5cd283,0,0,0,0,100,0,94.79,0,22.7,1,661.1,0,0,9999.0,0,0.0,0.0421754339647548
52a7b455-50bd-4e3b-83f4-bd5b4bbc3ac6,0,0,3,1,100,0,11.85,0,12.4,1,271.7,0,0,9999.0,0,0.0,0.010756819054936612
d45ec055-5d2e-47eb-919e-419772ae8ac3,0,0,0,0,100,0,109.8,0,16.9,1,586.15,0,0,9999.0,0,0.0,0.0421754339647548
3bdd85ba-9ffc-4185-88c1-281aabc63481,0,0,1,0,100,0,164.85,0,1449.0,1,605.07,0,0,9999.0,1,0.0,0.043905635648754916
fb05aa6d-9a8f-4ccf-a2b2-328d019172ef,0,1,0,0,100,0,143.66,0,3.1,1,727.0,0,0,9999.0,0,0.0,0.0421754339647548
bae5fc70-be03-4e66-8229-6754d62c7c33,0,0,1,0,100,0,279.39,0,14.4,1,792.4,0,0,9999.0,1,0.0,0.01804748062015504
ce51bb07-9486-4402-a85c-94ef9e78c111,0,0,0,1,100,0,158.7,0,13.5,1,647.78,0,0,9999.0,0,0.0,0.0421754339647548
34685590-327a-4e22-b513-3f14e52183e5,0,0,2,0,100,0,639.93,0,15.4,1,839.9,0,0,9999.0,0,0.0,0.011991076408254323
a33a2c8c-8578-410f-9403-22e2ad4cc5b4,0,2,3,0,100,0,44.93,0,7.7,1,723.88,0,0,9999.0,0,0.0,0.010479041916167664
1ebebb52-5a50-41a7-9ba9-57a0c20c4a16,0,3,1,0,100,0,178.05,0,21.3,1,672.73,0,0,9999.0,1,0.0,0.009674688595960818
f8863002-9d0c-468d-8c48-4f01145cb310,0,0,3,0,100,0,45.72,1,6873.0,1,890.03,0,0,9999.0,0,1.0,0.010145681581685745
a1c6dab9-816f-4f37-a67a-dbaab7fb4064,0,0,3,0,100,0,6.19,0,1.3,1,807.16,0,0,9999.0,0,0.0,0.006973140495867769
ab731d07-c14c-411b-a42c-3e4e83ef79b1,0,1,3,0,100,0,72.49,0,1158.0,1,452.23,0,0,9999.0,0,0.0,0.010711553175210406
d65139e0-83c9-4753-a26b-d400d699bbd1,0,1,3,0,100,0,56.5,0,6.2,1,730.56,0,0,9999.0,0,0.0,0.01139240506329114
5ff06044-2d71-40a2-857f-d83444a5da28,0,0,3,0,100,0,177.24,1,9140.0,1,655.51,0,0,9999.0,0,1.0,0.009674688595960818
a3b162d8-1afb-43d0-bc08-66e45a82be4f,0,2,0,1,100,0,74.91,0,1317.0,1,315.4,0,0,9999.0,0,0.0,0.0421754339647548
c65287a6-6b32-4120-8d97-80f5c186a3da,0,2,1,2,100,0,465.49,0,1.0,1,391.62,0,0,9999.0,1,0.0,0.0091792656587473
acb5ed4d-851c-445d-96b0-955210b59199,0,4,3,0,100,0,242.95,0,5.2,1,612.46,0,0,9999.0,0,0.0,0.010711553175210406
24e101e0-a3de-4c58-81b0-37f8dcc036e0,0,2,2,0,100,0,19.66,0,21.7,1,588.61,0,0,-526380.0,0,0.0,0.002288329519450801
61937d06-0d90-4391-9d0f-9e4313455085,0,0,3,1,100,0,40.31,0,6.6,1,786.51,0,0,9999.0,0,0.0,0.007369196757553427
